[0.000000] (-) TimerEvent: {}
[0.299588] (-) TimerEvent: {}
[0.329312] (gnss) StdoutLine: {'line': b'[  0%] Built target roscpp_generate_messages_py\n'}
[0.330431] (gnss) StdoutLine: {'line': b'[ 40%] Built target gtest\n'}
[0.331622] (gnss) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_eus\n'}
[0.331802] (gnss) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_eus\n'}
[0.331903] (gnss) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_cpp\n'}
[0.332046] (gnss) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_lisp\n'}
[0.332885] (gnss) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_nodejs\n'}
[0.333743] (gnss) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_nodejs\n'}
[0.333877] (gnss) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_cpp\n'}
[0.334754] (gnss) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_cpp\n'}
[0.336132] (gnss) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_nodejs\n'}
[0.340501] (gnss) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_lisp\n'}
[0.348111] (gnss) StdoutLine: {'line': b'[ 40%] Built target rosgraph_msgs_generate_messages_py\n'}
[0.348299] (gnss) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_eus\n'}
[0.348445] (gnss) StdoutLine: {'line': b'[ 40%] Built target std_msgs_generate_messages_py\n'}
[0.348579] (gnss) StdoutLine: {'line': b'[ 40%] Built target roscpp_generate_messages_lisp\n'}
[0.364923] (gnss) StdoutLine: {'line': b'[100%] Built target test_gnss\n'}
[0.380056] (gnss) StdoutLine: {'line': b'[100%] Built target tests\n'}
[0.388347] (gnss) CommandEnded: {'returncode': 0}
[0.399684] (-) TimerEvent: {}
[0.500004] (-) TimerEvent: {}
[0.531597] (gnss) JobProgress: {'identifier': 'gnss', 'progress': 'install'}
